"datestamp","site","interviews","anglers","chinook","coho","pink","chum","lingcod","halibut","sampleday","allsalmon","cuinterviews","cuanglers","cuchinook","cucoho","cupink","cuchum","culingcod","cuhalibut","cusampleday","cuallsalmon"
2017-09-01,"Skokomish Ramp",11,19,0,0,0,0,0,0,1,0,306,621,118,22,36,0,0,0,29,176
2017-09-02,"Skokomish Ramp",19,48,4,0,0,0,0,0,1,4,325,669,122,22,36,0,0,0,30,180
2017-09-03,"Skokomish Ramp",13,27,3,3,0,0,0,0,1,6,338,696,125,25,36,0,0,0,31,186
2017-09-04,"Skokomish Ramp",0,0,0,0,0,0,0,0,0,0,338,696,125,25,36,0,0,0,31,186
2017-09-05,"Skokomish Ramp",0,0,0,0,0,0,0,0,0,0,338,696,125,25,36,0,0,0,31,186
2017-09-06,"Skokomish Ramp",7,12,1,1,0,0,0,0,1,2,345,708,126,26,36,0,0,0,32,188
2017-09-07,"Skokomish Ramp",4,6,0,7,0,0,0,0,1,7,349,714,126,33,36,0,0,0,33,195
2017-09-08,"Skokomish Ramp",6,10,0,2,0,0,0,0,1,2,355,724,126,35,36,0,0,0,34,197
2017-09-09,"Skokomish Ramp",1,2,0,0,0,0,0,0,1,0,356,726,126,35,36,0,0,0,35,197
2017-09-10,"Skokomish Ramp",5,8,0,4,0,0,0,0,1,4,361,734,126,39,36,0,0,0,36,201
2017-09-11,"Skokomish Ramp",3,6,0,0,0,0,0,0,1,0,364,740,126,39,36,0,0,0,37,201
2017-09-12,"Skokomish Ramp",0,0,0,0,0,0,0,0,0,0,364,740,126,39,36,0,0,0,37,201
2017-09-13,"Skokomish Ramp",0,0,0,0,0,0,0,0,0,0,364,740,126,39,36,0,0,0,37,201
2017-09-14,"Skokomish Ramp",3,5,0,2,0,0,0,0,1,2,367,745,126,41,36,0,0,0,38,203
2017-09-15,"Skokomish Ramp",4,7,0,0,0,0,0,0,1,0,371,752,126,41,36,0,0,0,39,203
2017-09-16,"Skokomish Ramp",10,18,0,4,0,0,0,0,1,4,381,770,126,45,36,0,0,0,40,207
2017-09-17,"Skokomish Ramp",5,13,0,2,0,0,0,0,1,2,386,783,126,47,36,0,0,0,41,209
2017-09-18,"Skokomish Ramp",0,0,0,0,0,0,0,0,0,0,386,783,126,47,36,0,0,0,41,209
2017-09-19,"Skokomish Ramp",0,0,0,0,0,0,0,0,0,0,386,783,126,47,36,0,0,0,41,209
2017-09-20,"Skokomish Ramp",1,1,0,0,0,0,0,0,1,0,387,784,126,47,36,0,0,0,42,209
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-25,"Squalicum Harbor",5,11,1,0,0,0,0,0,1,1,5,11,1,0,0,0,0,0,1,1
2017-07-26,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,1,1
2017-07-27,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,1,1
2017-07-28,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,1,1
2017-07-29,"Squalicum Harbor",27,64,0,0,0,0,0,0,1,0,32,75,1,0,0,0,0,0,2,1
2017-07-30,"Squalicum Harbor",31,88,1,0,0,0,0,0,1,1,63,163,2,0,0,0,0,0,3,2
2017-07-31,"Squalicum Harbor",6,14,0,0,1,0,0,0,1,1,69,177,2,0,1,0,0,0,4,3
2017-08-01,"Squalicum Harbor",2,6,1,0,0,0,0,0,1,1,71,183,3,0,1,0,0,0,5,4
2017-08-02,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,71,183,3,0,1,0,0,0,5,4
2017-08-03,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,71,183,3,0,1,0,0,0,5,4
2017-08-04,"Squalicum Harbor",8,23,4,0,1,0,0,0,1,5,79,206,7,0,2,0,0,0,6,9
2017-08-05,"Squalicum Harbor",18,46,7,0,0,0,0,0,1,7,97,252,14,0,2,0,0,0,7,16
2017-08-06,"Squalicum Harbor",13,29,3,0,1,0,0,0,1,4,110,281,17,0,3,0,0,0,8,20
2017-08-07,"Squalicum Harbor",3,8,0,0,0,0,0,0,1,0,113,289,17,0,3,0,0,0,9,20
2017-08-08,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,113,289,17,0,3,0,0,0,9,20
2017-08-09,"Squalicum Harbor",2,4,1,0,0,0,0,0,1,1,115,293,18,0,3,0,0,0,10,21
2017-08-10,"Squalicum Harbor",3,5,0,0,0,0,0,0,1,0,118,298,18,0,3,0,0,0,11,21
2017-08-11,"Squalicum Harbor",6,13,4,0,0,0,0,0,1,4,124,311,22,0,3,0,0,0,12,25
2017-08-12,"Squalicum Harbor",4,14,1,0,0,0,0,0,1,1,128,325,23,0,3,0,0,0,13,26
2017-08-13,"Squalicum Harbor",10,22,4,0,2,0,0,0,1,6,138,347,27,0,5,0,0,0,14,32
2017-08-14,"Squalicum Harbor",2,5,0,0,0,0,0,0,1,0,140,352,27,0,5,0,0,0,15,32
2017-08-15,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,140,352,27,0,5,0,0,0,15,32
2017-08-16,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,140,352,27,0,5,0,0,0,15,32
2017-08-17,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,140,352,27,0,5,0,0,0,15,32
2017-08-18,"Squalicum Harbor",3,7,0,0,1,0,0,0,1,1,143,359,27,0,6,0,0,0,16,33
2017-08-19,"Squalicum Harbor",14,39,5,0,18,0,0,0,1,23,157,398,32,0,24,0,0,0,17,56
2017-08-20,"Squalicum Harbor",19,48,18,0,12,0,0,0,1,30,176,446,50,0,36,0,0,0,18,86
2017-08-21,"Squalicum Harbor",6,12,1,0,0,0,0,0,1,1,182,458,51,0,36,0,0,0,19,87
2017-08-22,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,182,458,51,0,36,0,0,0,19,87
2017-08-23,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,182,458,51,0,36,0,0,0,19,87
2017-08-24,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,182,458,51,0,36,0,0,0,19,87
2017-08-25,"Squalicum Harbor",14,30,6,0,1,0,0,0,1,7,196,488,57,0,37,0,0,0,20,94
2017-08-26,"Squalicum Harbor",31,78,8,0,1,0,0,0,1,9,227,566,65,0,38,0,0,0,21,103
2017-08-27,"Squalicum Harbor",48,129,11,0,11,0,0,0,1,22,275,695,76,0,49,0,0,0,22,125
2017-08-28,"Squalicum Harbor",16,36,1,0,1,0,0,0,1,2,291,731,77,0,50,0,0,0,23,127
2017-08-29,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,291,731,77,0,50,0,0,0,23,127
2017-08-30,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,291,731,77,0,50,0,0,0,23,127
2017-08-31,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,291,731,77,0,50,0,0,0,23,127
2017-09-01,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,291,731,77,0,50,0,0,0,23,127
2017-09-02,"Squalicum Harbor",19,53,7,0,4,0,0,0,1,11,310,784,84,0,54,0,0,0,24,138
2017-09-03,"Squalicum Harbor",17,40,4,0,5,0,0,0,1,9,327,824,88,0,59,0,0,0,25,147
2017-09-04,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,327,824,88,0,59,0,0,0,25,147
2017-09-05,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,327,824,88,0,59,0,0,0,25,147
2017-09-06,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,327,824,88,0,59,0,0,0,25,147
2017-09-07,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,327,824,88,0,59,0,0,0,25,147
2017-09-08,"Squalicum Harbor",5,12,2,0,0,0,0,0,1,2,332,836,90,0,59,0,0,0,26,149
2017-09-09,"Squalicum Harbor",7,18,0,0,2,0,0,0,1,2,339,854,90,0,61,0,0,0,27,151
2017-09-10,"Squalicum Harbor",22,52,11,0,1,0,0,0,1,12,361,906,101,0,62,0,0,0,28,163
2017-09-11,"Squalicum Harbor",5,9,1,0,0,0,0,0,1,1,366,915,102,0,62,0,0,0,29,164
2017-09-12,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,366,915,102,0,62,0,0,0,29,164
2017-09-13,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,366,915,102,0,62,0,0,0,29,164
2017-09-14,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,366,915,102,0,62,0,0,0,29,164
2017-09-15,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,366,915,102,0,62,0,0,0,29,164
2017-09-16,"Squalicum Harbor",13,29,6,0,1,0,0,0,1,7,379,944,108,0,63,0,0,0,30,171
2017-09-17,"Squalicum Harbor",4,10,3,0,0,0,0,0,1,3,383,954,111,0,63,0,0,0,31,174
2017-09-18,"Squalicum Harbor",2,4,0,0,0,0,0,0,1,0,385,958,111,0,63,0,0,0,32,174
2017-09-19,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,385,958,111,0,63,0,0,0,32,174
2017-09-20,"Squalicum Harbor",0,0,0,0,0,0,0,0,0,0,385,958,111,0,63,0,0,0,32,174
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-25,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-26,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-27,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-28,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-29,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-30,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-31,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-02,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-03,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-05,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-06,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-07,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-08,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-09,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-10,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-11,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-12,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-13,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-14,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-15,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-16,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-17,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-18,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-19,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-21,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-22,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-23,"Swantown Marina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
